laptop_ID,Company,Product,TypeName,Inches,Cpu,Ram,Gpu,OpSys,Weight,Price_euros,Cpu_Company,Memory_Amount,Memory_Type,SSD
765,HP,15-cb003na (i5-7300HQ/8GB/1TB,Notebook,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.2,1099.0,Intel,1152,SSD + HDD,1
766,HP,ZBook 15,Workstation,15.6,Intel Core i7 6700HQ 2.6GHz,8GB,Nvidia Quadro M1000M,Windows 7,2.59,1561.0,Intel,256,SSD,1
767,Dell,Alienware 17,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,4.42,2868.99,Intel,1280,SSD + HDD,1
768,Acer,Aspire 3,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.1,599.0,Intel,256,SSD,1
769,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.5,1048.0,Intel,1152,SSD + HDD,1
770,Dell,Latitude 7280,Ultrabook,12.5,Intel Core i7 7600U 2.8GHz,16GB,Intel HD Graphics 620,Windows 10,1.18,1859.0,Intel,256,SSD,1
771,Google,Pixelbook (Core,Ultrabook,12.3,Intel Core i5 7Y57 1.2GHz,8GB,Intel HD Graphics 615,Chrome OS,1.1,1559.0,Intel,256,SSD,1
772,Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.2,1129.0,Intel,256,SSD,1
773,Dell,Latitude 3380,Notebook,13.3,Intel Core i3 6006U 2GHz,4GB,Intel HD Graphics 520,Windows 10,1.65,849.0,Intel,500,HDD,0
774,Acer,TravelMate P238-M,Notebook,13.3,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.6,655.0,Intel,128,SSD,1
775,Asus,X751NV-TY001 (N4200/4GB/1TB/GeForce,Notebook,17.3,Intel Pentium Quad Core N4200 1.1GHz,4GB,Nvidia GeForce 920MX,Windows 10,2.8,470.34,Intel,1024,HDD,0
776,Dell,Inspiron 7559,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 960M,Windows 10,2.72,1099.0,Intel,1152,SSD + HDD,1
777,Samsung,Notebook 9,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.31,1599.0,Intel,256,SSD,1
778,Acer,Aspire A315-31,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4GB,Intel HD Graphics 505,Linux,2.1,298.0,Intel,1024,HDD,0
779,Dell,Inspiron 5567,Notebook,15.6,Intel Core i7 7500U 2.7GHz,16GB,AMD Radeon R7 M445,Windows 10,2.3,1181.27,Intel,256,SSD,1
780,Samsung,Notebook 9,2 in 1 Convertible,15.0,Intel Core i7 7500U 2.7GHz,16GB,AMD Radeon 540,Windows 10,1.71,1799.0,Intel,256,SSD,1
781,Toshiba,Tecra A40-C-1E5,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.75,1020.0,Intel,128,SSD,1
782,Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.62,1099.0,Intel,1024,HDD,0
783,HP,EliteBook 820,Ultrabook,12.5,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.26,1244.0,Intel,256,SSD,1
784,Asus,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,2 in 1 Convertible,15.6,Intel Core i7 7500U 2.7GHz,12GB,Nvidia GeForce 940MX,Windows 10,2.3,839.0,Intel,2048,HDD,0
785,Lenovo,Thinkpad P50,Notebook,15.6,Intel Core i7 6820HQ 2.7GHz,16GB,Nvidia Quadro M2000M,Windows 7,2.5,2370.0,Intel,512,SSD,1
786,Acer,Swift 3,Notebook,14.0,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,1.8,636.0,Intel,128,SSD,1
787,Razer,Blade Pro,Gaming,14.0,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,1.95,2899.0,Intel,512,SSD,1
788,Asus,Vivobook Max,Notebook,15.6,Intel Pentium Dual Core N4200 1.1GHz,8GB,Intel HD Graphics 505,Windows 10,2.0,581.9,Intel,128,SSD,1
789,Dell,Alienware 17,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32GB,Nvidia GeForce GTX 1070M,Windows 10,4.42,3588.8,Intel,2048,SSD + HDD,1
790,Asus,Rog G752VS-BA171T,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,4.3,2350.0,Intel,1280,SSD + HDD,1
791,Toshiba,Tecra Z40-C-161,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,16GB,Nvidia GeForce 930M,Windows 10,1.47,1764.0,Intel,512,SSD,1
792,Lenovo,IdeaPad 110-15IBR,Notebook,15.6,Intel Celeron Quad Core N3710 1.6GHz,8GB,Intel HD Graphics 405,No OS,2.2,329.0,Intel,1024,HDD,0
793,Lenovo,ThinkPad T470s,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.7,2299.0,Intel,512,SSD,1
794,MSI,GS43VR 7RE,Gaming,14.0,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,1.6,1891.0,Intel,1280,SSD + HDD,1
795,MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.2,1089.0,Intel,1152,SSD + HDD,1
796,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,4GB,Nvidia GeForce GTX 1050,Windows 10,2.4,999.0,Intel,1024,HDD,0
797,Acer,Predator G9-793,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,4.2,2299.0,Intel,1280,SSD + HDD,1
798,Dell,Inspiron 7567,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.62,985.0,Intel,256,SSD,1
799,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX1060,Windows 10,2.24,1339.0,Intel,1152,SSD + HDD,1
800,Vero,K146 (N3350/4GB/32GB/W10),Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4GB,Intel HD Graphics 500,Windows 10,1.22,202.9,Intel,32,Flash,0
801,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.37,1970.0,Intel,512,SSD,1
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,8GB,AMD Radeon R7 M460,Windows 10,2.08,959.0,Intel,256,SSD,1
803,Apple,"MacBook 12""",Ultrabook,12.0,Intel Core M 1.2GHz,8GB,Intel HD Graphics 5300,Mac OS X,0.92,1165.0,Intel,512,Flash,0
804,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.42,2330.0,Intel,256,SSD,1
805,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4GB,Intel HD Graphics 500,Windows 10,1.63,299.0,Intel,32,Flash,0
806,Dell,Latitude 3580,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.95,810.0,Intel,128,SSD,1
807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.38,1349.0,Intel,256,SSD,1
808,Dell,Vostro 5568,Notebook,15.6,Intel Core i3 6006U 2GHz,8GB,AMD Radeon R5 M420X,Windows 10,2.0,739.0,Intel,256,SSD,1
809,HP,ZBook 17,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia Quadro M2200,Windows 10,3.14,2064.9,Intel,256,SSD,1
810,Asus,Pro P2540UA-XS51,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.37,1099.0,Intel,256,SSD,1
811,Dell,XPS 13,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.29,1499.0,Intel,256,SSD,1
812,Dell,XPS 15,Notebook,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.06,1749.0,Intel,256,SSD,1
813,Dell,Latitude 3180,Netbook,11.6,Intel Pentium Quad Core N4200 1.1GHz,4GB,Intel HD Graphics 505,Windows 10,1.63,744.0,Intel,128,SSD,1
814,HP,EliteBook 820,Netbook,12.5,Intel Core i5 7300U 2.6GHz,8GB,Intel HD Graphics 620,Windows 10,1.26,1389.0,Intel,256,SSD,1
815,Toshiba,Satellite Pro,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.1,780.0,Intel,500,HDD,0
816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,AMD A12-Series 9700P 2.5GHz,8GB,AMD Radeon R7 Graphics,Windows 10,2.04,629.0,AMD,2048,HDD,0
817,Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1679.0,Intel,512,SSD,1
818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Nvidia GeForce 920M,Windows 10,2.4,609.0,Intel,1024,HDD,0
819,HP,Omen 17-an012dx,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,12GB,AMD Radeon RX 580,Windows 10,3.74,1749.0,Intel,1024,HDD,0
820,MSI,GE72MVR 7RG,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,2.9,2415.0,Intel,1536,SSD + HDD,1
821,Samsung,Notebook 9,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,0.81,1499.0,Intel,256,SSD,1
822,Dell,Vostro 5568,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce GT 940MX,Windows 10,1.98,961.0,Intel,1024,HDD,0
823,Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,AMD Radeon R5 M420,Windows 10,2.18,789.81,Intel,256,SSD,1
824,Lenovo,Thinkpad T470s,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.32,1859.0,Intel,256,SSD,1
825,Razer,Blade Stealth,Ultrabook,12.5,Intel Core i7 7500U 2.5GHz,16GB,Intel HD Graphics 620,Windows 10,1.29,1799.0,Intel,512,SSD,1
826,HP,Chromebook 11,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics 400,Chrome OS,1.23,385.0,Intel,16,Flash,0
827,Dell,Alienware 17,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,4.36,2505.02,Intel,1152,SSD + HDD,1
828,Dell,Latitude 3480,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.76,755.0,Intel,500,HDD,0
829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,Intel HD Graphics 520,Windows 10,2.1,489.9,Intel,500,HDD,0
830,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.25,1090.0,Intel,128,SSD,1
831,Lenovo,Thinkpad X1,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.13,2499.0,Intel,512,SSD,1
832,MSI,GL62M 7RD,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.4,1199.0,Intel,256,SSD,1
833,Lenovo,ThinkPad X1,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.13,1875.0,Intel,256,Flash,0
834,Toshiba,Satellite Pro,Notebook,14.0,Intel Pentium Dual Core 4405U 2.1GHz,4GB,Intel HD Graphics 510,Windows 10,1.75,499.0,Intel,128,SSD,1
835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.1,1358.0,Intel,256,SSD,1
836,Dell,Latitude 3480,Notebook,14.0,Intel Core i3 6006U 2GHz,4GB,Intel HD Graphics 520,Windows 10,1.76,585.0,Intel,500,HDD,0
837,Acer,Chromebook 11,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics 400,Chrome OS,1.35,355.0,Intel,32,Flash,0
838,Acer,Swift 3,Notebook,14.0,Intel Core i3 7100U 2.4GHz,8GB,Intel HD Graphics 620,Windows 10,1.5,619.0,Intel,128,SSD,1
839,Razer,Blade Pro,Gaming,17.3,Intel Core i7 7820HK 2.9GHz,32GB,Nvidia GeForce GTX 1080,Windows 10,3.49,5499.0,Intel,512,SSD,1
840,Lenovo,Thinkpad X1,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,16GB,Intel HD Graphics 520,Windows 10,1.1,2099.0,Intel,512,SSD,1
841,Asus,VivoBook Max,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Nvidia GeForce 920,Linux,2.1,519.0,Intel,1024,HDD,0
842,Lenovo,Thinkpad T460,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.7,1186.0,Intel,256,SSD,1
843,Lenovo,ThinkPad T470s,Notebook,14.0,Intel Core i5 7300U 2.6GHz,8GB,Intel HD Graphics 620,Windows 10,1.32,1650.0,Intel,256,SSD,1
844,Dell,Alienware 15,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,3.21,2774.63,Intel,1280,SSD + HDD,1
845,Asus,Rog GL702VS-BA023T,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,2.9,2419.0,Intel,1280,SSD + HDD,1
846,Toshiba,Satellite Pro,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,2.0,669.0,Intel,500,HDD,0
847,Lenovo,N42-20 Chromebook,Notebook,14.0,Intel Celeron Quad Core N3160 1.6GHz,4GB,Intel HD Graphics 400,Chrome OS,1.5,325.0,Intel,16,Flash,0
848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.3,590.0,Intel,128,HDD,0
849,Asus,Rog GL702VM-GC017T,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,2.73,1799.0,Intel,1536,SSD + HDD,1
851,Dell,Alienware 17,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32GB,Nvidia GeForce GTX 1070,Windows 10,4.42,3072.89,Intel,1536,SSD + HDD,1
852,HP,ProBook 470,Notebook,17.3,Intel Core i5 7200U 2.5GHz,8GB,Nvidia GeForce 930MX,Windows 10,2.63,910.0,Intel,1024,HDD,0
853,Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.18,713.99,Intel,128,SSD,1
854,HP,EliteBook 840,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 7,1.54,1870.0,Intel,512,SSD,1
855,Dell,Vostro 3568,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4GB,AMD Radeon R5 M420,Windows 10,2.18,739.0,Intel,256,SSD,1
856,HP,Chromebook X360,2 in 1 Convertible,11.6,Intel Celeron Dual Core N3350 1.1GHz,4GB,Intel HD Graphics 500,Chrome OS,1.4,615.0,Intel,32,Flash,0
857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8GB,Nvidia GeForce 940M,Windows 10,1.45,1026.0,Intel,512,SSD,1
858,HP,EliteBook x360,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.28,2277.0,Intel,256,SSD,1
859,HP,EliteBook 840,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.54,1468.0,Intel,512,SSD,1
860,HP,250 G6,Notebook,15.6,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics 400,No OS,1.86,299.0,Intel,128,SSD,1
862,Asus,Rog GL502VM-DS74,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,2.1,1899.0,Intel,1152,SSD + HDD,1
863,Dell,Inspiron 5767,Notebook,17.3,Intel Core i7 7500U 2.7GHz,8GB,AMD Radeon R7 M445,Linux,2.83,865.0,Intel,1024,HDD,0
864,Lenovo,ThinkPad T470p,Ultrabook,14.0,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GT 940MX,Windows 10,1.96,1903.0,Intel,256,SSD,1
865,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce GTX 930MX,Windows 10,2.3,787.0,Intel,256,SSD,1
866,Dell,Latitude 5580,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.9,945.0,Intel,128,SSD,1
867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4GB,Intel HD Graphics 505,Windows 10,2.0,449.0,Intel,1024,HDD,0
868,HP,EliteBook x360,2 in 1 Convertible,13.3,Intel Core i7 7600U 2.8GHz,8GB,Intel HD Graphics 620,Windows 10,1.28,2559.0,Intel,256,SSD,1
869,Dell,Inspiron 5368,Notebook,13.3,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.62,649.0,Intel,1024,HDD,0
870,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,Intel HD Graphics 520,No OS,2.2,469.0,Intel,1024,HDD,0
871,Lenovo,ThinkPad E570,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.3,850.66,Intel,1024,HDD,0
872,HP,EliteBook 850,Notebook,15.6,Intel Core i5 7300U 2.6GHz,8GB,AMD Radeon R7 M465,Windows 10,1.84,1349.0,Intel,256,SSD,1
873,Toshiba,Portege X30-D-10X,Notebook,13.3,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.05,1285.0,Intel,128,SSD,1
874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,No OS,2.5,1017.0,Intel,1024,HDD,0
875,Dell,XPS 13,Ultrabook,13.3,Intel Core i7 7660U 2.5GHz,16GB,Intel Iris Plus Graphics 640,Windows 10,1.29,2240.0,Intel,512,SSD,1
876,HP,Probook 450,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.07,910.0,Intel,500,HDD,0
877,Toshiba,Portg Z30-C-188,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.2,1095.0,Intel,256,SSD,1
878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.37,1950.0,Intel,256,SSD,1
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.56,902.0,Intel,256,SSD,1
880,Dell,Precision 3520,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia Quadro M620,Windows 10,2.23,1778.0,Intel,1024,HDD,0
881,Lenovo,ThinkPad L570,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.38,1055.0,Intel,500,HDD,0
882,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,AMD Radeon R5 M430,No OS,2.2,479.0,Intel,1024,HDD,0
883,Toshiba,Tecra A50-D-11D,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,2.0,1388.0,Intel,256,SSD,1
884,Lenovo,Thinkpad 13,Notebook,13.3,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,1.44,735.0,Intel,180,SSD,1
885,Samsung,Notebook 9,Ultrabook,15.0,Intel Core i7 7500U 2.7GHz,16GB,Nvidia GeForce 940MX,Windows 10,1.23,1849.0,Intel,256,SSD,1
886,Dell,Latitude 7280,Ultrabook,12.5,Intel Core i7 7600U 2.8GHz,8GB,Intel HD Graphics 620,Windows 10,1.6,1690.0,Intel,256,SSD,1
887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4GB,Intel HD Graphics 505,Linux,2.0,398.99,Intel,1024,HDD,0
888,Xiaomi,Mi Notebook,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8GB,Nvidia GeForce 940MX,Windows 10,1.28,935.0,Intel,256,SSD,1
889,Dell,Vostro 5568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Nvidia GeForce 940MX,Windows 10,2.18,912.5,Intel,1152,SSD + HDD,1
890,HP,ProBook 450,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.04,839.0,Intel,256,SSD,1
891,HP,EliteBook x360,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.28,1700.0,Intel,256,SSD,1
892,HP,Pavilion x360,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.3,684.8,Intel,500,HDD,0
893,Asus,VivoBook L402NA,Notebook,14.1,Intel Celeron Dual Core N3350 1.1GHz,4GB,Intel HD Graphics 500,Windows 10,1.65,348.0,Intel,32,Flash,0
894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,Intel Core i7 6500U 2.5GHz,8GB,Nvidia GeForce 940MX,Windows 10,2.2,669.0,Intel,1024,HDD,0
895,Dell,Inspiron 3552,Notebook,15.6,Intel Pentium Quad Core N3710 1.6GHz,4GB,Intel HD Graphics,Windows 10,2.2,369.0,Intel,500,HDD,0
896,HP,EliteBook x360,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.28,1799.0,Intel,256,SSD,1
897,Dell,Vostro 3568,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,AMD Radeon R5 M420X,Linux,2.18,455.7,Intel,1024,HDD,0
898,Asus,Rog GL753VD-GC082T,Gaming,17.3,Intel Core i5 7300HQ 2.5GHz,12GB,Nvidia GeForce GTX 1050,Windows 10,2.2,1369.9,Intel,1152,SSD + HDD,1
899,Acer,Chromebook C731-C78G,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics 400,Chrome OS,1.25,297.0,Intel,32,Flash,0
900,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,AMD A4-Series 7210 2.2GHz,4GB,AMD Radeon R3,Windows 10,2.8,379.0,AMD,500,HDD,0
901,HP,Probook 640,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.95,1265.0,Intel,128,SSD,1
902,HP,Envy x360,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.42,1399.0,Intel,256,SSD,1
903,Samsung,Notebook 9,Ultrabook,15.0,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.17,1699.0,Intel,256,SSD,1
904,Lenovo,ThinkPad T470s,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.32,1799.0,Intel,256,SSD,1
905,MSI,GS73VR Stealth,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,2.43,2649.0,Intel,2560,SSD + HDD,1
906,Toshiba,Portege X30-D-10V,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.05,1475.0,Intel,256,SSD,1
908,Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050Ti,Linux,2.62,929.0,Intel,1024,HDD,0
909,HP,ProBook 450,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 930MX,Windows 10,2.04,900.0,Intel,1024,HDD,0
910,Dell,Vostro 3568,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,AMD Radeon R5 M420X,Windows 10,2.18,614.0,Intel,1024,HDD,0
911,Dell,Latitude 5580,Notebook,15.6,Intel Core i5 7300U 2.6GHz,8GB,Intel HD Graphics 620,Windows 10,1.9,935.0,Intel,500,HDD,0
912,Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,8GB,Intel HD Graphics 615,Windows 10,1.24,2013.1,Intel,512,SSD,1
913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,32GB,Nvidia GeForce GTX 980M,Windows 10,3.58,1279.0,Intel,512,SSD,1
914,Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,16GB,Intel HD Graphics 615,Windows 10,1.22,1649.0,Intel,256,SSD,1
915,Lenovo,ThinkPad X1,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.13,2049.0,Intel,256,Flash,0
916,Lenovo,ThinkPad T570,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.95,1962.99,Intel,512,SSD,1
917,LG,Gram 15Z970,Ultrabook,15.6,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.08,2099.0,Intel,512,SSD,1
918,HP,Elitebook 820,Netbook,12.5,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.26,1483.0,Intel,512,SSD,1
